date,weekday,dayparts,owner,station,time,artist,title,release,grc,genre,ensemble,gender,race,city,b2b_gender
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,11:08:00 AM,"URBAN, KEITH",Blue Ain't Your Color,2016,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,11:12:00 AM,"ALLEN, JIMMIE/PAISLEY, BRAD",Freedom Was A Highway,2020,R,c-,collab,men,multiethnic,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,11:15:00 AM,"ADKINS, TRACE",(This Ain't) No Thinkin' Thing,1996,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,11:19:00 AM,ZAC BROWN BAND,Colder Weather,2010,G,c-,group,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,11:23:00 AM,"RODGERS, JAMESON/COMBS, LUKE",Cold Beer Calling…,2020,R,c-,collab,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,11:34:00 AM,"STRAIT, GEORGE",I Cross My Heart,1992,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,11:37:00 AM,"RHETT, THOMAS",Life Changes,2017,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,11:40:00 AM,"GILBERT, BRANTLEY",Country Must Be Country Wide,2010,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,11:44:00 AM,"MCCREERY, SCOTTY",Damn Strait,2021,R,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,11:55:00 AM,"BRICE, LEE",Hard To Love,2012,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,11:59:00 AM,"DIFFIE, JOE",Pickup Man,1994,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,12:03:00 PM,"RAYE, COLLIN","Love, Me",1991,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,12:07:00 PM,"RAY, MICHAEL",Whiskey And Rain,2020,R,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,12:10:00 PM,"KEITH, TOBY",Made In America,2011,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,12:13:00 PM,"MORGAN, CRAIG",Redneck Yacht Club,2004,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,12:17:00 PM,"CHESNEY, KENNY",Save It For A Rainy Day,2014,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,12:20:00 PM,"BRYAN, LUKE",Up,2021,R,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,12:23:00 PM,"WILLIAMS, HANK JR",All My Rowdy Friends Are...,1984,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,12:33:00 PM,"CHESNEY, KENNY",Til It's Gone,2014,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,12:36:00 PM,"CHURCH, ERIC",Heart On Fire,2021,R,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,12:40:00 PM,"OWEN, JAKE",Barefoot Blue Jean Night,2011,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,12:43:00 PM,"HILL, FAITH",Piece Of My Heart,1993,G,c-,solo,women,white,KansasCity,X
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,12:54:00 PM,"COMBS, LUKE",Beer Never Broke My Heart,2019,G,c-,solo,men,white,KansasCity,X
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,12:57:00 PM,"WALKER, CLAY",What's It To You,1993,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,1:00:00 PM,"YOUNG, CHRIS",I Can Take It From There,2011,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,1:03:00 PM,"BENTLEY, DIERKS",5-1-5-0,2012,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,1:06:00 PM,DAN + SHAY,Tequila,2018,G,c-,duo,men,multiethnic,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,1:09:00 PM,OLD DOMINION,Written In The Sand,2017,G,c-,group,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,1:12:00 PM,"STRAIT, GEORGE",Carried Away,1996,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,1:15:00 PM,"CURRINGTON, BILLY",People Are Crazy,2008,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,1:19:00 PM,"SHELTON, BLAKE",Come Back As A Country Boy,2021,R,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,1:22:00 PM,"PAISLEY, BRAD",She's Everything,2005,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,1:31:00 PM,"BRYAN, LUKE",Play It Again,2013,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,1:35:00 PM,"ANDERSON, JOHN",Straight Tequila Night,1991,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,1:37:00 PM,"MCCREERY, SCOTTY",You Time,2020,R,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,1:40:00 PM,"MCGRAW, TIM/SWIFT, TAYLOR",Highway Don't Care,2013,G,c-,collab,male-female,white,KansasCity,X
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,1:51:00 PM,"LYNCH, DUSTIN",Ridin' Roads,2019,G,c-,solo,men,white,KansasCity,X
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,1:54:00 PM,CHARLIE DANIELS BAND,The Devil Went Down To Georgia,1979,G,c-,group,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,1:57:00 PM,ZAC BROWN BAND,Same Boat,2021,R,c-,group,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,2:01:00 PM,"RHETT, THOMAS",It Goes Like This,2013,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,2:04:00 PM,"STAPLETON, CHRIS",You Should Probably Leave,2020,R,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,2:07:00 PM,"ALLAN, GARY",Every Storm (Runs Out Of Rain),2012,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,2:11:00 PM,"ELDREDGE, BRETT",Beat Of The Music,2013,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,2:14:00 PM,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,2:17:00 PM,"MESSINA, JO DEE",Lesson In Leavin',1998,G,c-,solo,women,white,KansasCity,X
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,2:20:00 PM,OLD DOMINION,Make It Sweet,2018,G,c-,group,men,white,KansasCity,X
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,2:29:00 PM,"ALDEAN, JASON/KELLY CLARKSON",Don't You Wanna Stay,2010,G,c-,collab,male-female,white,KansasCity,X
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,2:33:00 PM,"COMBS, LUKE",Cold As You,2020,R,c-,solo,men,white,KansasCity,X
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,2:35:00 PM,"WOMACK, LEE ANN",I Hope You Dance,2000,G,c-,solo,women,white,KansasCity,X
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,2:39:00 PM,"BRICE, LEE",One Of Them Girls,2020,G,c-,solo,men,white,KansasCity,X
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,2:49:00 PM,"YOUNG, CHRIS",Aw Naw,2013,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,2:52:00 PM,"BROWN, KANE",One Mississippi,2021,R,c-,solo,men,multiethnic,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,2:55:00 PM,"BRYAN, LUKE",Drunk On You,2011,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KFKF-FM,2:58:00 PM,"DIFFIE, JOE",Bigger Than The Beatles,1995,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,3:02:00 PM,"CHESNEY, KENNY",Living In Fast Forward,2005,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,3:05:00 PM,DIAMOND RIO,Love A Little Stronger,1994,G,c-,group,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,3:09:00 PM,"SHELTON, BLAKE",A Guy With A Girl,2016,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,3:12:00 PM,"OWEN, JAKE",Best Thing Since Backroads,2021,R,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,3:15:00 PM,"MONTGOMERY, JOHN MICHAEL",Sold (The Grundy County ...),1995,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,3:17:00 PM,LADY ANTEBELLUM,I Run To You,2008,G,c-,trio,male-female,white,KansasCity,X
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,3:21:00 PM,"WILSON, LAINEY",Things A Man Oughta Know,2019,R,c-,solo,women,white,KansasCity,X
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,3:31:00 PM,"BLACK, CLINT",Better Man,1989,G,c-,solo,men,white,KansasCity,X
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,3:34:00 PM,"PARDI, JON",Heartache Medication,2019,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,3:37:00 PM,"MOORE, JUSTIN",Small Town USA,2009,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,3:41:00 PM,"MCCREERY, SCOTTY",Damn Strait,2021,R,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,3:52:00 PM,"COMBS, LUKE",Lovin' On You,2019,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,3:56:00 PM,FLORIDA GEORGIA LINE,H.O.L.Y.,2016,G,c-,duo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,3:59:00 PM,"BROCK, CHAD",Yes!,2000,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,4:02:00 PM,"ALDEAN, JASON",Got What I Got,2019,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,4:05:00 PM,"CHURCH, ERIC",Heart On Fire,2021,R,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,4:09:00 PM,OLD DOMINION,One Man Band,2019,G,c-,group,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,4:12:00 PM,"STRAIT, GEORGE",Write This Down,1999,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,4:16:00 PM,"URBAN, KEITH",You'll Think Of Me,2002,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,4:19:00 PM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,4:31:00 PM,ZAC BROWN BAND,Toes,2008,G,c-,group,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,4:35:00 PM,"DICKERSON, RUSSELL",Love You Like I Used To,2020,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,4:44:00 PM,"PARDI, JON",Tequila Little Time,2019,R,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,4:48:00 PM,"CURRINGTON, BILLY",Good Directions,2005,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,4:51:00 PM,"LYNCH, DUSTIN",Small Town Boy,2017,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,4:55:00 PM,BELLAMY BROTHERS,Let Your Love Flow,1976,G,c-,duo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,4:58:00 PM,"ADKINS, TRACE",Ladies Love Country Boys,2006,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,5:02:00 PM,"OWEN, JAKE",Yee Haw,2006,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,5:04:00 PM,BROOKS & DUNN,Hillbilly Deluxe,2005,G,c-,duo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,5:08:00 PM,"HAYES, WALKER",Fancy Like,2021,R,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,5:11:00 PM,LOCASH,Feels Like A Party,2018,G,c-,duo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,5:15:00 PM,"CHESNEY, KENNY",Beer In Mexico,2005,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,5:19:00 PM,"COE, DAVID ALLAN",You Never Even Called Me By...,1975,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,5:24:00 PM,"PAISLEY, BRAD",American Saturday Night,2009,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,5:28:00 PM,"BALLERINI, KELSEA",Hole In The Bottle,2020,R,c-,solo,women,white,KansasCity,X
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,5:30:00 PM,BROOKS & DUNN,Beer Thirty,1999,G,c-,duo,men,white,KansasCity,X
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,5:40:00 PM,"UNDERWOOD, CARRIE",Before He Cheats,2005,G,c-,solo,women,white,KansasCity,X
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,5:43:00 PM,"DAVIS, JORDAN/BRYAN, LUKE",Buy Dirt,2021,R,c-,collab,men,white,KansasCity,X
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,5:52:00 PM,"YOUNG, CHRIS",Gettin' You Home (The Black..),2008,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,5:55:00 PM,BROOKS & DUNN,My Maria,1996,G,c-,duo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,5:58:00 PM,"HUNT, SAM",Leave The Night On,2014,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,6:02:00 PM,ZAC BROWN BAND,Chicken Fried,2008,G,c-,group,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,6:05:00 PM,OLD DOMINION,Snapback,2015,G,c-,group,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,6:09:00 PM,"RAY, MICHAEL",Whiskey And Rain,2020,R,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,6:12:00 PM,"BROOKS, GARTH",Two Pina Coladas,1997,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,6:15:00 PM,"STAPLETON, CHRIS",Broken Halos,2016,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,6:18:00 PM,"TURNER, JOSH",Why Don't We Just Dance,2009,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,6:21:00 PM,"CHURCH, ERIC",Hell Of A View,2020,R,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,6:31:00 PM,"BENTLEY, DIERKS",Somewhere On A Beach,2016,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,6:34:00 PM,"MCBRIDE, MARTINA",Independence Day,1993,G,c-,solo,women,white,KansasCity,X
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,6:37:00 PM,"SHELTON, BLAKE",Come Back As A Country Boy,2021,R,c-,solo,men,white,KansasCity,X
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,6:41:00 PM,"PAISLEY, BRAD",Mud On The Tires,2003,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,6:51:00 PM,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,6:54:00 PM,"STRAIT, GEORGE","Love Without End, Amen",1990,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KFKF-FM,6:57:00 PM,"RHETT, THOMAS",Country Again,2021,R,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KFKF-FM,7:01:00 PM,"COMBS, LUKE",Cold As You,2020,R,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KFKF-FM,7:03:00 PM,DAN + SHAY,Speechless,2018,G,c-,duo,men,multiethnic,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KFKF-FM,7:07:00 PM,"KEITH, TOBY",How Do You Like Me Now?!,1999,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KFKF-FM,7:10:00 PM,"RUCKER, DARIUS",Beers And Sunshine,2020,R,c-,solo,men,black,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KFKF-FM,7:13:00 PM,"ATKINS, RODNEY",Farmer's Daughter,2010,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KFKF-FM,7:16:00 PM,"JANSON, CHRIS",Bye Mom,2021,R,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KFKF-FM,7:20:00 PM,"GILBERT, BRANTLEY",Bottoms Up,2013,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KFKF-FM,7:31:00 PM,"SCOTT, DYLAN",Nobody,2019,R,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KFKF-FM,7:33:00 PM,"BRYAN, LUKE",Country Girl (Shake It For Me),2011,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KFKF-FM,7:37:00 PM,"WILLIAMS, HANK JR",Family Tradition,1979,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KFKF-FM,7:41:00 PM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,KansasCity,X
1/7/22,"Friday, Morris",EVE,Steel City,KFKF-FM,7:51:00 PM,"PARDI, JON",Night Shift,2016,G,c-,solo,men,white,KansasCity,X
1/7/22,"Friday, Morris",EVE,Steel City,KFKF-FM,7:54:00 PM,"MCENTIRE, REBA",The Night The Lights Went ...,1992,G,c-,solo,women,white,KansasCity,X
1/7/22,"Friday, Morris",EVE,Steel City,KFKF-FM,7:58:00 PM,"CHESNEY, KENNY/UNCLE KRACKER",When The Sun Goes Down,2004,G,c-,collab,men,white,KansasCity,X
1/7/22,"Friday, Morris",EVE,Steel City,KFKF-FM,8:02:00 PM,"RHETT, THOMAS",Sixteen,2017,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KFKF-FM,8:05:00 PM,"PAISLEY, BRAD/UNDERWOOD, CARRIE",Remind Me,2011,G,c-,collab,male-female,white,KansasCity,X
1/7/22,"Friday, Morris",EVE,Steel City,KFKF-FM,8:09:00 PM,"LAWRENCE, TRACY",Time Marches On,1996,G,c-,solo,men,white,KansasCity,X
1/7/22,"Friday, Morris",EVE,Steel City,KFKF-FM,8:12:00 PM,"STAPLETON, CHRIS",Starting Over,2020,R,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KFKF-FM,8:16:00 PM,FLORIDA GEORGIA LINE,Cruise,2012,G,c-,duo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KFKF-FM,8:19:00 PM,"COMBS, LUKE",Doin' This,2021,R,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KFKF-FM,8:23:00 PM,"SHELTON, BLAKE",Boys 'Round Here,2013,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KFKF-FM,8:33:00 PM,"PEARCE, CARLY/BRICE, LEE",I Hope You're Happy Now,2019,G,c-,solo,male-female,white,KansasCity,X
1/7/22,"Friday, Morris",EVE,Steel City,KFKF-FM,8:36:00 PM,"CURRINGTON, BILLY",Must Be Doin' Somethin' Right,2005,G,c-,solo,men,white,KansasCity,X
1/7/22,"Friday, Morris",EVE,Steel City,KFKF-FM,8:40:00 PM,"BROOKS, GARTH",Rodeo,1991,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KFKF-FM,8:44:00 PM,OLD DOMINION,No Hard Feelings,2021,R,c-,group,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KFKF-FM,8:53:00 PM,ZAC BROWN BAND,Same Boat,2021,R,c-,group,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KFKF-FM,8:56:00 PM,"TWAIN, SHANIA",You're Still The One,1997,G,c-,solo,women,white,KansasCity,X
1/7/22,"Friday, Morris",EVE,Steel City,KFKF-FM,9:00:00 PM,"MCCREERY, SCOTTY",Damn Strait,2021,R,c-,solo,men,white,KansasCity,X
1/7/22,"Friday, Morris",EVE,Steel City,KFKF-FM,9:04:00 PM,"BENTLEY, DIERKS","Woman, Amen",2018,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KFKF-FM,9:07:00 PM,"KETCHUM, HAL",Small Town Saturday Night,1991,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KFKF-FM,9:09:00 PM,"OWEN, JAKE",Made For You,2018,R,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KFKF-FM,9:13:00 PM,"RUCKER, DARIUS",Alright,2008,G,c-,solo,men,black,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KFKF-FM,9:17:00 PM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KFKF-FM,9:21:00 PM,"SWINDELL, COLE",You Should Be Here,2015,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KFKF-FM,9:29:00 PM,"CHURCH, ERIC",Heart On Fire,2021,R,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KFKF-FM,9:34:00 PM,BROOKS & DUNN,Only In America,2001,G,c-,duo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KFKF-FM,9:37:00 PM,"MCGRAW, TIM",Indian Outlaw,1994,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KFKF-FM,9:40:00 PM,"MOORE, JUSTIN",With A Woman You Love,2021,R,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KFKF-FM,9:50:00 PM,"RODGERS, JAMESON/COMBS, LUKE",Cold Beer Calling…,2020,R,c-,collab,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KFKF-FM,9:54:00 PM,"KEITH, TOBY",You Ain't Much Fun,1994,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KFKF-FM,9:56:00 PM,"EVANS, SARA",Suds In The Bucket,2003,G,c-,solo,women,white,KansasCity,X
1/7/22,"Friday, Morris",EVE,Steel City,KFKF-FM,10:00:00 PM,"DAVIS, JORDAN/BRYAN, LUKE",Buy Dirt,2021,R,c-,collab,men,white,KansasCity,X
1/7/22,"Friday, Morris",EVE,Steel City,KFKF-FM,10:03:00 PM,OLD DOMINION,Hotel Key,2017,G,c-,group,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KFKF-FM,10:06:00 PM,RICOCHET,Daddy's Money,1996,G,c-,group,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KFKF-FM,10:09:00 PM,"JANSON, CHRIS",Done,2019,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KFKF-FM,10:12:00 PM,"URBAN, KEITH",Who Wouldn't Wanna Be Me,2002,G,c-,solo,men,white,KansasCity,B2Bmen
